PID,text,labels
test_id_6107,ভারতে যেয়ে বাড়ি ঘাড়ি করছে খোজনিয়ে দেখেন অনেকে বাংলাদেশে থেকে ভারতে টাকা জমাচ্ছে,Negative
test_id_6108,তর মারে জেগগিয়া চুদিছে তুলই জানছ নি,Negative
test_id_6109,খারা হোলটা নেমে গেলো গান শুনে,Negative
test_id_6110,আসলে হিতি একজন জারজ।আর জারজ সন্তান জন্ম দেওয়ার মেশিন।,Negative
test_id_6111,নটির বেটি তুই মরলে সরাসরি জাহাননামে যাবি,Negative
test_id_6112,তোর ক্যাপশন দেইখা আমার অবুঝ  বাড়া টা কেঁপে উঠলো      -শাউ .,Negative
test_id_6113,ঐ মাগীরে বদনার ভিতর ঢুকা ,Negative
test_id_6114,ভোদা আলমকে নিয়ে চোদার কথা,Negative
test_id_6115,"ভাগ্যিস, সেফুদা র ইসু ফেসবুকে চলে আসছে,,,কানের গোড়া দিয়া বাইচা গেলেন",Negative
test_id_6116,আপু আপনি সালমানকে ছেড়ে আমার কাছে চলে আসুন,Negative
test_id_6117,খানকীরপোলা তোর চেয়ে হিরো আলম বেশী হিট,Negative
test_id_6118,আপনিতো নিজের পাছা নিজে দেখতে পারেন না। তাইলে কি আমরা ধরে নিব আপনার পাছা নাই,Negative
test_id_6119,"বেশ্যার মেয়ে বেশ্যা দেখি, এখন জায়নামাজ নিয়ে দৌড়ায়",Negative
test_id_6120,"আইছে বোদা মারানি,, এই বোদা মারানি কে ছিলা কুত্তায় ও চুদবে না",Negative
test_id_6121,তুই একটা বেশ্যা,Negative
test_id_6122,খানকিরে তাল গাছ দিয়ে মারতে হবে,Negative
test_id_6123,তুই আসলে একটা মাগি,Negative
test_id_6124,তাতে আমাদের কী   ? লিংক পেলেই ত আমরা খুশি,Negative
test_id_6125,মাগি তরে ১০০ কুত্তা দিয়া চুদাইতে হবে,Negative
test_id_6126,খানকিরে বাংলাদেশ থেকে বাহির করা উচিৎ,Negative
test_id_6127,"তুই আন্তর্জাতিক খানকি,তাছলিমা নাসরিনের সহযোগী তুই",Negative
test_id_6128,"সামা,,, কবির তোমা র গোয়ার বালগুলো নাকি সব বাতাসে ঝরে গেছে",Negative
test_id_6129,নুনুবেল তুমার নতুন পুষিটা অনেক সুন্দর,Negative
test_id_6130,যারা চোদায় বিশ্বাসী তারা পরকাল কি বুঝবে . খানকি .    ,Negative
test_id_6131,তুই একটা মাগি এখনো সময় আছে ভালো হয়ে যায়,Negative
test_id_6132,আজকে রাতে বউ বাদ তুমি আমার ফ্যান্টাসি হবে,Negative
test_id_6133,মাগি একটা তুই,Negative
test_id_6134,পরকাল বিশ্বাস করলে তো মাগি বাজি করতে পারবে না,Negative
test_id_6135,খানকি কুত্তার বাচ্চা দেখ তর হাল কি হয় মাদর চুদ,Negative
test_id_6136,ফিতাটা খুলে দেওয়ার মতো কি কেউ আছেন?,Negative
test_id_6137,"মালাওনের মত কথা ঈমান নাই তোমার তাই বলচ,,",Negative
test_id_6138,চোদাচুদির একটা লিমিট থাকা উচিৎ .,Negative
test_id_6139,তোমার বুকটা খুব সুন্দর আর এক টু খুলে দিলে ভাল লাগতো,Negative
test_id_6140,ব্যাটা ভোদায় আমার মতো লোক থাকলে তোর মনে করে কিরে ব্যাটা বোদা,Negative
test_id_6141,"ওলে বাবা তোমাল আল্লাহ খানকি নাটক,সিনেমায় কাজ করো আর তোর হ্মমা",Negative
test_id_6142,শালীর ঘরের শালী।ল্যাংটা হইয়া বসে আছোস ক্যান?লজ্জা সরম নাই তোর,Negative
test_id_6143,মুগরী করিব এর চোট্টা মেয়ে খানকির মেয়ে,Negative
test_id_6144,ওরে জনি ভাইয়ের কাছে পাঠাও,Negative
test_id_6145,তোমার আম্মু আব্বুর ভিডিও লিংক টা দিবা আমরাও শিউর হই দেখে যে তুমি তাদেরই সন্তান,Negative
test_id_6146,রিপন রে দেখলা আসে কাঁশপরীর পাছায় দিমু বাঁশ ,Negative
test_id_6147,কেও মাগির নাটক দেবকে না,Negative
test_id_6148,একদম দুচে দিবো খানকি মাকি,Negative
test_id_6149,"জাহিদ খান কে ছিনেন না, আপনারা,,, তাহলে ছিনেন,,,জাহিদ খান হলো সানি লিওনের এক মাএ সন্তান",Negative
test_id_6150,ও মাগি তোরে আরেকবার কুকুর দিয়া চুদাইতে হবে  .,Negative
test_id_6151,বয়ফেন্ড চলে যাওয়াতে পরীর মন খারাপ!! দয়াবান ভাইয়েরা সাহায্যর হাত বাড়িয়ে দিন,Negative
test_id_6152,কন্ডম দূর্ঘটনায় যাদের জন্ম হয়তারাই এমন কথা বলে থাকে।,Negative
test_id_6153,এটাই না হয় সাহসী হিরো আলম।বুকের পাটা আছে।উচিৎ কথা বলে শিক্ষা দিয়েছে।,Negative
test_id_6154,ইচ্ছা করতাছে পদ্মা সেতুর এক একটা পিলার জোড়া দিয়ে সাফা খবিশের পুটকির ভিতর ভরে দেই।,Negative
