PID,text,labels
test_id_11082,অধিকাংশ মানুষ কেন নিজের কাজে সময় না ।,Positive
test_id_7485,আশরাফুল আমার ফেবারিট,Neutral
test_id_6906,আহারে টাকা+কাপড়ের কতো অভাবআপনার বিকাশ নাম্বার টা দেন ত!এবার থেকে যাকাতের টাকা আপনাকে দেব।,Negative
test_id_5744,ঘটনায় মৃতদের পরিবারের জন্য ৫০ লাখ টাকা করে ।,Positive
test_id_1717,খুবই সময়োপযোগী লিখা। প্রয়োজন থাকলেও এমবিএ করছে,Neutral
test_id_2771,দিন বেডে চিত হয়ে রেস্ট নিতে পারেনি ওরা ।,Positive
test_id_8857,নিলে সূর্য থেকে সর্বোচ্চটা নিংড়ে আনা যাবে ।,Positive
test_id_2915,উত্তর প্রান্ত থেকে আমরা হাত তুলে ওকে ।,Positive
test_id_94,বিচার কি আল্লাহর কাছে দিয়েছেন?নাকি ফেসবুকের কাছে?,Negative
test_id_10620,তোমার পাশে ভাসবো বুক ভরে তুমি নিঃশ্বাস নিও ।,Positive
test_id_1644,সুভকামনা রইলো,Neutral
test_id_2334,একসময় সেই অচেনা গাছটার কাছে এল সে ।,Positive
test_id_7052,এই। সালি কত। চোদা খাইছা জিবনে জেদুনিয়ার। গোরার,Negative
test_id_7648,"ভাই, জ্বালাপোড়া করে?",Neutral
test_id_4206,ধন্যবাদ ইন্ডিয়ান হাই কমিশন কে। সার বাংলাদেশ এ চালু করুণ।,Neutral
test_id_3556,যারা মাগি তারা বিশ্বাস করেনা,Negative
test_id_9640,প্রথম আলো এবং ১   ২৪ সামাজিক আন্দোলন স্বেচ্ছাসেবী সংগঠনকে ধন্যবাদ।,Neutral
test_id_3187,যেন কেউ ধর্ষণ করেছে এরকম দেখা যায়,Negative
test_id_8879,আলোকশক্তিকে এর মাধ্যমে আহরণ করা হয় তাহলে ।,Positive
test_id_9203,স্বপ্নে গড়া তোমার স্মৃতি শত রঙে রাঙিয়ে ।,Positive
test_id_4516,এই সরকারের উন্নয়ন কর্মকান্ড প্রশংসা পাওয়ার যোগ্য ।,Neutral
test_id_8435,মুজিব শতবর্ষ উপলক্ষে রাজধানীর দনিয়া বিশ্ববিদ্যালয় কলেজে আয়োজিত ।,Positive
test_id_8826,না তবে ভবিষ্যৎটা এগিয়ে আসবে আমাদের দিকে ।,Positive
test_id_406,খাঙ্কি মাজি হিগাব কয়????,Negative
test_id_5215,উন্নয়নের ক্ষেত্রে সহযোগিতার বিষয়ে দুটি সমঝোতা স্মারক ।,Positive
test_id_5285,হস্তান্তর অনুষ্ঠানের পর একটি যৌথ ইশতেহার ঘোষণা করা ।,Positive
test_id_10253,পায় যে খুঁজে বাঁচার মানে ঝাপসা চোখে দেখা ।,Positive
test_id_4426,মুঈন খান বাপ্পির দলীয় পরিচয় কি?,Neutral
test_id_3070,লিংক চাই সত্য না জেনে কাউকে গালি দেওয়া ঠিক না,Negative
test_id_6289,"হে পরিমুনি তোমার দুধের বাহার দেখে, অনেক আকুতি মিনুতি করেছি, কিন্তু কেউ দেয়নি।",Negative
test_id_9853,এরকম কোন মুখ নেই যে আসলে এরকম কোন ।,Positive
test_id_10635,সে যে বসে আছে একা একা রঙিন ।,Positive
test_id_8568,সাধারণ সম্পাদক আমিনুর রহমান বাবুল ও জেলা ।,Positive
test_id_3874,ভন্ড দেল্লে রাজাকারের নুনু কেটে দেওয়া হউক,Negative
test_id_4000,ধন্যবাদ প্রথম আলোকেও এধরনের অনন্য উদ্যেগ পাবলিক সাইট আনার জন্য,Neutral
test_id_9039,বেশি করে কাজে লাগাতে হলে দরকার সূর্য ।,Positive
test_id_5947,শেখ হাসিনা দুই মেয়রকে দায়িত্ব দিয়েছেন তাদের সব ।,Positive
test_id_5318,সম্মানে মালদ্বীপের রাষ্ট্রপতি ও দেশটির ফার্স্ট লেডি আয়োজিত ।,Positive
test_id_717,তোর মত মাগী এই দেশে লাগবেনা,Negative
test_id_4826,খুচরা ব্যবসায়ীদের কারণে বাজার স্থিতিশীল রাখা কঠিন।,Neutral
test_id_11336,আপনার হাতে এতো সময় না থাকলে শুধু ‘প্রাইমারি ।,Positive
test_id_7618,নির্লজ্জের মতন কথা বলেন কেন? সিলেটে কে খাবি খাচ্ছে এই মুহূর্তে ?,Neutral
test_id_5287,সফরকালে বাংলাদেশের প্রধানমন্ত্রী মালদ্বীপের প্রেসিডেন্ট ইব্রাহিম মোহামেদ ।,Positive
test_id_4348,"এই হরতাল যুক্তিসংগত, আশা করি সবাই হরতাল সফল করবে",Neutral
